u_mag,g_mag,r_mag,i_mag,z_mag,ra,dec
17.170729,15.929673,15.468801,15.345779,15.317424,194.7247846,20.58226001
16.773132,15.672169,15.775289,15.904477,16.024769,194.7919485,20.71497446
19.29697,16.992723,16.090895,15.782869,15.607534,194.834132,20.61830497
19.530577,17.828228,17.168777,16.906166,16.749695,194.8398221,20.70864079
18.832743,17.573025,17.1073,16.951536,16.834791,194.850998,20.72412178
19.293655,17.004091,16.044641,15.658666,15.44841,194.8645583,20.76567466
19.02441,17.930172,17.53697,17.408791,17.375443,194.8918672,20.61315386
17.760494,16.796309,16.475065,16.35136,16.285656,194.9112944,20.70810515
19.108789,17.102907,16.355429,16.121544,15.939223,194.931065,20.72929004
19.166033,17.503365,16.827789,16.530426,16.35718,194.9260342,20.64089617
18.716021,17.511839,17.020346,16.807354,16.718813,194.9491731,20.61247777
18.44038,16.205679,15.424682,15.244345,15.102971,194.9497333,20.56585036
19.182455,17.074797,16.18045,15.824762,15.642693,194.9527924,20.58212104
18.680759,17.694174,17.30913,17.139854,17.068497,194.9735641,20.61162303
20.381952,17.928204,16.66489,16.065683,15.745668,194.9612832,20.58385509
16.895018,15.849069,15.728554,15.712815,15.734991,194.67587,20.0348104
19.81002,17.76396,16.935354,16.685009,16.544945,193.7173569,22.37857646
17.662212,16.345423,15.912113,15.759643,15.698296,193.7580978,22.42772702
19.056152,17.227003,16.597008,16.387897,16.282911,193.7610646,22.45092342
18.632082,17.330198,16.844707,16.688379,16.604078,193.8009635,22.36011188
20.079226,17.85317,17.013052,16.748274,16.598444,193.7391056,22.35194258
20.5711,17.927485,16.509712,15.805348,15.418828,193.7891254,22.3936066
18.808498,17.800892,17.45612,17.330925,17.336937,192.0170546,22.96017461
18.231989,16.143169,15.395363,15.152455,15.084406,192.0321048,22.82646527
18.502548,17.210943,16.787878,16.64465,16.616449,192.0535245,22.83662049
18.796049,17.392839,16.804693,16.566339,16.477276,192.0712012,22.95475732
17.799486,16.742065,16.365984,16.21154,16.14661,192.0895052,22.86605801
17.186657,16.047966,15.676349,15.522705,15.495756,192.0901118,22.83252895
18.328381,16.750084,16.174141,15.967224,15.84558,192.1259982,22.87489859
18.941093,17.275402,16.635916,16.431522,16.311005,193.5617772,22.77777711
18.85437,16.989073,16.352007,16.158722,16.016108,193.5767854,22.87053048
17.717043,16.495659,16.035973,15.889112,15.811663,193.5833671,22.83014211
17.561821,16.203659,15.775923,15.636985,15.516435,193.5960015,22.87262779
18.505909,17.354361,17.064188,16.919184,16.911798,193.6113128,22.886898
17.879316,16.983236,16.692074,16.590605,16.583525,193.6138164,22.77498005
18.883808,17.888182,17.587049,17.470791,17.468945,193.6256689,22.77866183
16.680815,15.505512,15.16643,15.066141,15.064319,193.6381985,22.74675372
18.504385,16.709646,16.069319,15.748617,15.676561,193.6635761,22.87661994
18.818262,17.250776,16.714003,16.468868,16.455769,193.667135,22.88560739
17.357471,16.165262,15.679552,15.536357,15.475965,193.6792914,22.78968146
18.827868,17.312243,16.715853,16.501856,16.437334,193.7057092,22.81076506
19.013178,17.481018,16.837744,16.657284,16.555174,193.7349811,22.69526049
20.350416,17.856905,16.799784,16.356031,16.144556,193.6110927,22.88353329
20.532774,17.96538,16.609638,15.903745,15.592303,191.9856228,23.32069415
19.830359,17.364502,16.114674,15.589072,15.38683,191.990895,23.20841861
19.080824,17.748831,17.183542,16.960258,16.889153,192.0031993,23.27687804
17.251118,16.058891,15.618755,15.463815,15.45728,192.0201644,23.36151945
19.069681,16.613949,15.652513,15.329733,15.175035,192.0540474,23.25920864
18.649916,17.624069,17.278908,17.173851,17.164936,192.0725653,23.36162652
17.329802,16.009684,15.570733,15.399528,15.371682,192.0924882,23.22153961
19.191322,17.545277,16.96277,16.678072,16.61216,192.1160996,23.35559769
20.028194,17.375397,16.066147,15.473187,15.206142,192.0065748,23.24700261
17.592094,16.498083,16.120897,15.969205,15.944215,193.5288291,23.2065309
19.449905,17.100737,16.03812,15.625806,15.38868,193.5471707,23.14976467
18.761917,17.824223,17.502388,17.405102,17.360889,193.5540455,23.19103608
19.525724,17.093384,16.070137,15.763023,15.580054,193.6126272,23.23956983
18.851681,16.622005,15.628915,15.274782,15.098548,193.6753831,23.31224013
17.599194,16.087328,15.495594,15.308579,15.246892,193.6858736,23.28543974
17.111876,15.766756,15.229259,15.096122,15.031777,193.7591007,23.23381541
18.50971,17.538124,17.324461,17.268156,17.257582,193.7730817,23.15892086
17.426394,16.395031,16.133991,16.055527,16.044235,193.7868403,23.22591058
19.49225,17.841265,17.176785,16.935839,16.800066,193.7492926,23.13510258
17.435312,16.122141,15.641986,15.427829,15.359447,193.809118,23.27154395
18.366993,16.872192,16.388502,16.207827,16.154316,193.8085956,23.25942322
20.573042,17.817015,16.546692,15.995445,15.655511,193.7942296,23.17971616
18.952908,17.061419,16.281937,15.970984,15.798945,192.0056272,23.69303651
18.012758,16.570257,15.999058,15.64792,15.649145,192.0335278,23.6750029
17.780277,16.642456,16.164879,16.046394,15.975447,192.0410996,23.59896881
19.527786,17.409124,16.541433,16.227766,15.994114,192.0476636,23.67669767
17.268656,16.100367,15.661008,15.509556,15.481478,192.0774778,23.71001387
17.237129,16.233454,15.870472,15.755828,15.744882,192.0891289,23.65802817
18.980501,17.997271,17.580421,17.446836,17.402449,192.1035413,23.77782109
18.233147,17.080465,16.632294,16.500013,16.470285,192.1192918,23.76649309
20.355726,17.739061,16.458637,15.947135,15.621177,192.0699364,23.65182941
18.71118,16.509369,15.586097,15.239645,15.063558,193.5409469,23.56826393
19.457838,17.956156,17.337963,17.130976,16.999378,193.5588135,23.66315109
18.394442,17.441982,17.068447,16.903385,16.875555,193.6344186,23.60688661
20.519314,17.963877,16.665756,16.032743,15.690305,193.5243845,23.5796522
19.871929,17.436666,16.460176,16.167641,15.974781,193.649195,23.60334362
17.880632,16.786427,16.432037,16.304186,16.278214,193.73199,23.51279407
18.795134,17.901068,17.622726,17.512144,17.509756,193.744823,23.62018503
16.776999,15.853293,15.553863,15.444935,15.427305,193.7577688,23.59550858
16.906464,15.796944,15.427475,15.286238,15.271187,193.8218733,23.64767254
17.694435,16.18416,15.659843,15.486592,15.418834,193.8209288,23.56324332
18.411543,17.29224,16.798592,16.602465,16.507153,193.8261749,23.56988004
18.489174,17.249081,16.746471,16.542988,16.487207,193.8394569,23.60788752
20.494465,17.641373,16.28887,15.687387,15.341495,193.7002529,23.61962131
20.243586,17.767103,16.459347,15.617308,15.155026,193.8059646,23.51023715
17.378359,16.094381,15.620059,15.456717,15.387693,191.990181,24.06670784
19.024969,17.65122,17.148638,16.983673,16.89381,192.0001431,24.0574303
18.341763,16.686893,16.032501,15.808916,15.697802,192.0230971,24.13103285
19.078114,16.981243,16.062477,15.685085,15.416574,192.0200797,24.02985429
17.488445,16.488678,16.118261,15.98362,15.903677,192.0582233,24.10427218
18.947954,17.76317,17.385612,17.23974,17.18553,192.1187517,24.0156191
19.115318,17.940023,17.502762,17.345867,17.307066,194.6752031,20.00539758
18.585649,17.414494,16.992046,16.805828,16.71726,194.6836522,20.12488595
19.18561,17.843445,17.386034,17.161242,16.997728,194.7035836,20.11409161
18.207546,17.051119,16.671194,16.527954,16.460316,194.7185545,20.08725106
19.685938,17.148415,16.047338,15.609911,15.333866,194.7321086,20.06181357
19.281635,17.680506,17.089338,16.9331,17.010218,194.7363885,20.06549282
18.895432,17.86482,17.545296,17.387733,17.354317,194.7955408,20.08319993
18.518362,16.848547,16.216541,15.964137,15.860808,194.8036867,20.01420531
18.612284,17.069401,16.523607,16.341742,16.262516,194.8559038,20.08841783
19.831308,17.980581,17.192448,16.902849,16.708965,194.8749151,20.09537741
18.451216,17.098753,16.445778,16.19985,16.011103,194.8975441,20.10677401
18.137844,16.952745,16.442734,16.329128,16.237715,194.9170547,20.03775662
17.755922,16.674788,16.08956,15.961014,15.891329,194.9580603,20.05012336
17.671661,16.648355,16.352568,16.225231,16.197872,193.4554023,20.62207541
19.317505,17.03837,16.064039,15.670075,15.448696,193.4846673,20.58673683
18.503016,16.489635,15.775844,15.578406,15.46172,193.4942359,20.54410894
19.293331,17.538679,16.78363,16.498327,16.347265,193.5032869,20.44102048
18.0243,16.617575,16.116005,15.957718,15.887392,194.7007774,20.44816725
17.738968,16.593178,16.185913,16.060858,16.025255,194.7196036,20.3975806
17.805511,16.610279,16.162577,16.025661,15.95734,194.7193091,20.39103855
17.127338,15.967646,15.647526,15.568566,15.545449,194.7445166,20.4176804
17.219532,16.135025,15.707603,15.508519,15.400352,194.7548844,20.43370377
17.930515,16.090561,15.4181,15.134029,15.022931,194.7668031,20.56138331
18.40547,17.153746,16.762672,16.620378,16.546408,194.7839523,20.44115421
20.284929,17.855135,16.712391,16.264338,16.001514,194.7105873,20.44220496
19.025509,17.949524,17.555323,17.396702,17.316877,194.8167952,20.51713099
17.856411,16.039745,15.348231,15.096279,15.0085,194.8390039,20.38452966
19.801792,17.822479,17.030436,16.717798,16.563383,194.8671325,20.43186493
18.593206,17.682302,17.403774,17.308287,17.249397,194.8914985,20.48619848
19.005356,17.641649,17.076754,16.885355,16.752558,194.9322235,20.47747836
18.838629,17.238127,16.586338,16.357679,16.229792,194.9413679,20.4455669
19.627163,17.524057,16.655523,16.358355,16.191286,194.9657778,20.39466904
19.370857,17.143738,16.167154,15.793921,15.550182,194.9925731,20.49956782
17.503893,16.442852,16.074312,15.952916,15.895027,194.99605,20.51630937
17.996267,16.676285,16.229027,16.084574,16.008379,194.9981753,20.49811335
20.433794,17.971163,16.608568,15.964394,15.56591,194.99383,20.53380894
19.168268,17.239662,16.436745,16.119989,15.913962,193.4533472,20.98965082
18.839365,16.972649,16.174438,15.842533,15.630612,193.4751744,20.98032816
19.097616,16.773514,15.798862,15.477124,15.267275,193.4876226,20.88631737
17.414179,16.248165,15.826352,15.7155,15.63023,193.5051771,20.87633518
18.768347,17.593081,17.145512,16.993143,16.719622,193.5175467,20.97356012
20.220932,17.710506,16.320143,15.620167,15.189571,193.4509818,21.01928911
18.038916,16.31777,15.62272,15.31164,15.119021,194.6864716,20.94494639
18.229502,17.30883,17.009777,16.864319,16.762226,194.7161763,20.9003311
17.295025,15.987631,15.542296,15.424429,15.381961,194.7655537,20.78844735
17.586332,16.422794,16.006018,15.867569,15.747044,194.813286,20.92931227
16.800062,15.686138,15.309949,15.168303,15.108659,194.8219071,20.90575235
20.471121,17.95953,16.730568,16.215542,15.898317,194.6924404,20.87661938
19.716026,17.598797,16.809425,16.501659,16.29431,194.7818025,20.93356633
17.378416,16.259317,16.020386,15.862934,15.849301,194.8772313,20.96035784
18.363201,17.2661,16.930248,16.763268,16.660971,194.9067512,20.85943171
18.67993,17.170668,16.646292,16.424755,16.303013,194.9078913,20.87393506
17.47077,15.990442,15.563481,15.391623,15.346781,194.9226164,20.79832495
17.685865,16.767374,16.475245,16.347168,16.270124,194.932735,20.8685886
19.532705,17.789091,17.138618,16.891602,16.711517,194.9494368,20.88913143
18.97316,17.597876,17.069521,16.865404,16.722277,194.9607924,20.80512719
17.942947,16.683849,16.335789,16.155973,16.072527,194.9876195,20.81618117
18.805029,17.831188,17.594784,17.491692,17.441868,194.9901251,20.77274432
19.835955,17.391232,16.351524,15.907775,15.664582,194.9852268,20.85602323
19.76741,17.609543,16.699997,16.332376,16.157999,194.6154336,22.67466043
19.78297,17.414917,16.443336,16.099112,15.894506,194.6491134,22.65052078
18.884583,17.465891,16.872143,16.61879,16.585138,192.7102483,23.23114427
17.88151,16.511448,15.856751,15.563205,15.465528,192.7431714,23.3027401
19.056522,17.883272,17.476583,17.291777,17.266134,192.7465251,23.22529469
18.664692,17.762682,17.4251,17.273415,17.231632,192.7460728,23.21008208
18.260735,16.462744,15.784526,15.502312,15.436783,192.7896703,23.17608056
20.52767,17.989943,16.52944,15.601676,15.176402,192.7348765,23.27805748
18.575663,17.539803,17.199818,17.00769,16.986441,192.8144701,23.20740592
18.995575,17.773335,17.366352,17.15373,17.115906,192.8316358,23.26181645
19.213549,17.947433,17.52109,17.309656,17.261631,192.8389296,23.25447216
19.111034,17.765574,17.297291,17.13817,17.084846,192.8701412,23.35890105
18.403576,17.289873,16.89706,16.723248,16.699303,192.8750194,23.20851593
19.579268,17.875118,17.159248,16.933712,16.828983,192.921901,23.32479307
18.797913,17.41881,16.841677,16.619267,16.54878,192.9389494,23.26155616
19.063181,17.616272,17.035421,16.843479,16.793814,192.9644295,23.25313404
20.405895,17.904936,16.668346,16.044003,15.705489,192.8885876,23.18107192
18.18022,16.767584,16.271296,16.114738,16.063478,192.9791742,23.2679522
18.871853,17.258354,16.626106,16.38311,16.266401,192.989345,23.28224248
19.387974,17.694202,17.059298,16.761137,16.678272,192.9848783,23.18209927
18.644777,17.236917,16.688244,16.435581,16.365952,192.9928074,23.15166638
17.78755,16.742369,16.376043,16.229885,16.228935,193.0006195,23.20609256
17.817883,16.354456,15.770453,15.576097,15.492277,193.0140997,23.33114811
20.200462,17.618626,16.253792,15.672401,15.366162,193.0002281,23.25129671
20.061073,17.529663,16.19623,15.679168,15.393127,193.0177622,23.2608429
17.026707,15.877924,15.375699,15.167158,15.113811,194.3646297,23.14319057
20.237953,17.763844,16.51857,15.976425,15.700024,194.3703967,23.21809911
19.999731,17.55632,16.406115,15.867123,15.588835,194.4118789,23.24832459
17.707308,16.836479,16.582767,16.431423,16.395596,194.4624774,23.14381113
18.52424,17.199627,16.66901,16.396631,16.306952,194.5279993,23.09203191
17.682339,16.598339,16.200441,16.031992,15.999666,194.5748248,23.23995254
19.294357,17.635937,16.945637,16.730631,16.623629,194.5723485,23.10742245
17.476847,15.907844,15.32439,15.124099,15.08643,194.6192893,23.19212552
18.42528,17.131191,16.736,16.563496,16.541084,194.6363893,23.10701141
18.997864,17.690184,17.147785,16.913963,16.797012,194.6552171,23.06145769
17.024256,15.80351,15.396997,15.242784,15.189901,192.7035412,23.58055043
19.307446,17.963779,17.485542,17.290985,17.2031,192.779156,23.6947419
17.362597,16.062279,15.575218,15.384733,15.394055,192.7780398,23.65009856
18.723461,16.856981,16.112091,15.831409,15.718595,192.7781727,23.58420179
18.500887,16.909611,16.336351,16.10693,15.991586,192.8398636,23.70757812
19.351372,17.39661,16.685303,16.382132,16.260921,192.8482838,23.6299593
18.592211,17.251162,16.732147,16.490232,16.407795,192.8770834,23.64611509
19.140612,17.266752,16.520313,16.218307,16.107395,192.9082532,23.55946334
18.246544,16.950865,16.475264,16.329262,16.258137,192.9669024,23.59770573
17.836855,16.640411,16.230099,16.099352,16.050285,192.9729691,23.64489389
18.957657,17.904629,17.469385,17.336399,17.318764,192.9843199,23.72659103
18.399559,16.991806,16.520205,16.382786,16.293976,193.0269285,23.71928285
20.066994,17.919304,17.0163,16.658583,16.47337,192.9559329,23.62622571
18.529949,17.345966,16.848314,16.671803,16.651442,194.3419064,23.61512655
17.630026,16.47905,15.974668,15.807076,15.810001,194.3476287,23.65115504
18.844202,16.826792,16.037081,15.740374,15.655017,194.3891708,23.58288441
17.942863,16.253521,15.594247,15.340934,15.253785,194.4347131,23.56308377
19.161869,17.482632,16.851982,16.660822,16.557142,194.4308361,23.50982918
17.126438,15.855768,15.437683,15.264404,15.24193,194.4996393,23.57023472
18.582312,17.042118,16.396111,16.113253,15.980478,194.518097,23.53011097
18.791536,17.248898,16.679422,16.473925,16.385517,194.5903414,23.50224447
18.876728,17.900677,17.818039,17.819393,17.863987,194.5991918,23.49437674
19.566017,17.545025,16.754009,16.497145,16.375183,194.6208378,23.51069066
18.546602,17.063219,16.406723,16.170883,16.06896,194.6213513,23.4794422
18.623289,16.989119,16.340328,16.12541,16.059341,194.6386883,23.50386151
17.71563,16.580656,16.17322,15.996761,15.973966,194.6535467,23.61975367
18.444448,17.572607,17.256357,17.155518,17.109209,192.7100201,24.11433943
16.775871,15.680712,15.316812,15.174975,15.155383,192.7136088,23.99348051
20.551769,17.88917,16.463764,15.765871,15.315023,192.6922815,24.06853754
18.407829,17.287081,16.837181,16.739851,16.717407,192.7788427,24.08439111
17.68718,16.52643,16.105457,15.92672,15.897947,192.7932094,24.05525053
18.003325,16.2547,15.596448,15.347459,15.285315,192.7993111,24.05205485
18.73856,17.010349,16.367382,16.13439,16.022104,192.8085152,24.10756462
17.289961,16.145763,15.949812,15.843617,15.854753,192.8851091,24.12266665
20.642197,17.938992,16.75502,16.266932,16.016832,192.7719247,23.99956947
20.348764,17.669992,16.365931,15.693362,15.40364,192.8167049,24.07789477
18.079666,16.978891,16.652296,16.513437,16.475254,192.93183,24.02472793
19.073906,17.367746,16.691807,16.421869,16.354471,192.9641066,24.11810208
18.345083,17.201637,16.748825,16.562439,16.531124,192.9869612,24.09915555
19.327547,17.022005,16.022102,15.660089,15.492231,192.9970163,24.12721242
18.999123,17.844965,17.343466,17.144306,17.029503,193.0011647,24.05715543
16.91563,15.788061,15.382744,15.278315,15.293049,192.543156,21.55090644
17.466722,16.317486,15.812861,15.661346,15.597839,192.5742925,21.63035816
18.435932,17.206497,16.737837,16.565203,16.474913,192.5702752,21.53321274
17.091787,16.019579,15.816512,15.796208,15.812176,192.5875389,21.60326715
19.432817,17.695568,16.961071,16.751999,16.508627,194.0085019,21.60733153
17.242941,15.90694,15.417382,15.308747,15.240195,194.0382233,21.57104367
17.258266,16.065878,15.541567,15.416945,15.325463,194.0624418,21.57435665
17.462217,16.361654,16.097303,15.989694,15.979114,194.1328952,21.57642527
19.772671,17.911716,17.220581,16.957193,16.851244,194.1515787,21.59712586
18.936121,16.914019,16.136932,15.845207,15.752893,194.2059758,21.5981232
18.339582,16.892138,16.390997,16.178514,16.142248,194.2084512,21.5992505
19.169333,16.749966,15.716305,15.227259,15.003806,194.2103677,21.43921417
17.627708,16.533882,16.282614,16.076385,16.031487,194.2286808,21.44756229
20.000891,17.57007,16.464382,16.013094,15.777235,192.4082469,21.92988138
17.703438,16.515053,16.157713,16.003555,15.94432,192.4551075,22.02551102
18.211414,17.058363,16.716412,16.533693,16.50169,192.4793106,22.05932618
18.432287,16.796429,16.121761,15.875985,15.747925,192.5190493,21.9291642
18.30105,16.500872,15.774425,15.554477,15.402577,192.5723687,21.94228851
20.034298,17.356277,16.002346,15.448463,15.154894,192.5877219,22.04356021
16.579664,15.636131,15.366253,15.27031,15.205164,194.0164129,21.89117601
17.983946,16.66996,16.135,15.998935,15.919097,194.0644708,21.99091416
19.129129,17.701794,17.087753,16.913252,16.822983,194.1206425,21.93968054
18.021338,16.904425,16.43465,16.293903,16.226398,194.1389935,21.9317409
18.926275,17.256996,16.525505,16.265106,16.088747,194.1571055,21.91822477
19.308561,17.291616,16.415619,16.138193,15.938543,194.1957863,21.82741065
18.741976,17.38352,16.820927,16.687857,16.585993,194.2021271,21.89459147
19.976925,17.181051,16.025219,15.597178,15.38292,194.2151293,22.00605296
20.052818,17.738396,16.893551,16.534618,16.421339,194.2232404,22.01597763
17.694996,16.647472,16.320742,16.171331,16.187075,192.4090536,22.45366633
17.669035,16.739777,16.490995,16.372643,16.412548,192.4211461,22.42205884
19.516769,17.993986,17.468916,17.263435,17.112511,192.4345294,22.51171068
19.913315,17.897884,17.095524,16.748682,16.635897,192.4396496,22.43319899
17.550529,16.556908,16.438805,16.426991,16.476126,192.4501534,22.34871958
18.603073,17.274921,16.819712,16.655628,16.640873,192.4550063,22.43204553
18.461107,17.425585,17.144819,17.044201,17.081594,192.4621246,22.36196734
19.865671,17.484661,16.424988,15.998135,15.776919,192.537345,22.52113831
18.733643,17.810289,17.322445,17.176571,17.150209,192.5558636,22.37286102
17.08584,15.971176,15.506972,15.40659,15.398624,192.5592243,22.43252694
19.245911,17.911764,17.464014,17.278185,17.195036,194.0455684,22.37672343
19.83572,17.793287,17.028448,16.732512,16.537016,194.0500646,22.31584572
18.528502,17.674833,17.232487,17.136093,17.047884,194.08153,22.45337474
17.97506,16.713388,16.234823,16.126686,16.081717,194.1285725,22.35653484
17.697161,16.019791,15.388436,15.179822,15.094281,194.1427317,22.34979392
18.179609,17.027433,16.55728,16.420982,16.3573,194.1748705,22.25950362
18.601627,16.839127,16.141138,15.880219,15.793866,194.2128277,22.39779314
18.470465,17.136189,16.600346,16.388439,16.330141,194.2097354,22.25662949
19.899622,17.365089,15.987611,15.457183,15.144042,194.0906649,22.40295738
19.756466,17.273394,16.022104,15.612139,15.374798,194.1221378,22.36415251
20.232357,17.781788,16.699734,16.301916,16.073376,194.1666064,22.28951478
20.450104,17.944633,16.537918,15.798976,15.433892,194.2089628,22.27763615
17.798054,16.603729,16.246286,16.113384,16.094711,194.2299655,22.2582501
18.144541,17.225864,16.95789,16.886438,16.85605,192.3860983,22.84489108
17.466171,16.20005,15.708048,15.553982,15.478695,192.3941566,22.82541111
17.492933,16.370512,15.987285,15.858435,15.852215,192.4231929,22.77164554
18.49445,17.30279,16.83285,16.589884,16.502682,192.4370959,22.89436851
18.472025,16.441685,15.621739,15.289629,15.176004,192.4563595,22.90101645
17.033688,16.03277,15.823243,15.681146,15.661801,192.4656298,22.75051441
18.337982,17.117926,16.669643,16.471764,16.4347,192.4944598,22.87770432
17.34878,16.10273,15.663013,15.386026,15.44203,192.5480046,22.90757102
18.876293,17.225012,16.659258,16.265446,16.349199,192.5532518,22.93541576
17.896885,16.682291,16.208422,16.109327,15.989526,194.0586126,22.69485233
19.363813,17.516779,16.777937,16.492584,16.239027,194.0855278,22.79370248
17.71545,16.035789,15.339233,15.11671,15.014278,194.1694596,22.778669
17.916021,16.462395,15.920568,15.58115,15.579751,192.4177917,23.26487048
18.804401,17.688379,17.308689,17.060314,17.119171,192.4261665,23.32600798
19.253531,16.937508,16.039103,15.737155,15.55297,192.4309021,23.18381068
19.655937,17.237886,16.094379,15.482046,15.222409,192.4892679,23.31196403
17.264654,16.139149,15.784446,15.618623,15.579891,192.4935985,23.24116844
18.401306,17.143995,16.778133,16.599283,16.554573,192.5084059,23.21028965
18.152136,16.914539,16.541773,16.298548,16.232401,192.5293079,23.32288039
19.081266,17.737959,17.297506,17.055962,16.961746,192.5251558,23.28884397
18.015339,16.093645,15.431937,15.10245,15.024166,192.5371929,23.35131568
19.501581,16.928215,15.76161,15.259855,15.041583,192.5318966,23.16569964
18.373817,17.417448,17.164202,17.034647,17.049353,192.5507966,23.17102159
18.271606,17.252876,16.881998,16.742954,16.690588,192.5760687,23.23872181
18.638157,16.645594,15.930811,15.564948,15.40687,192.5749456,23.2242889
18.931416,17.674238,17.187874,16.987259,16.934669,193.5218728,23.94285066
18.732307,17.37804,16.897882,16.729216,16.68688,193.6381823,23.95785532
16.695307,15.700918,15.314912,15.214133,15.252016,193.6572475,24.01610201
18.902752,17.012228,16.258966,15.98443,15.833083,193.7645974,23.96744739
18.78504,17.672424,17.516888,17.382061,17.340319,193.7662648,23.94105676
19.705458,17.762865,17.01568,16.755476,16.619287,193.7759703,24.06449338
18.120016,17.057056,16.607458,16.406919,16.339884,193.7825955,24.01731467
19.535002,17.193155,16.087845,15.653831,15.464036,193.8075909,24.00174802
17.600838,16.527006,16.180378,16.048624,16.024456,191.9890226,24.60289603
19.1304,17.558853,16.915131,16.628677,16.51333,192.0555208,24.61021053
18.265018,17.039694,16.576481,16.392969,16.316471,192.1067356,24.54360079
19.53294,17.90589,17.250378,17.002449,16.914133,192.1189098,24.52993918
20.553963,17.959929,16.630457,15.914024,15.512392,193.5458869,24.43968161
18.621565,17.033499,16.408428,16.177465,16.090345,193.6041863,24.41663552
16.765188,15.785026,15.538171,15.465434,15.513595,193.6308141,24.33494373
17.046385,15.882172,15.503944,15.592266,15.341485,193.7040579,24.52386857
17.276577,15.906116,15.460406,15.315743,15.284091,193.6998384,24.40723694
19.839418,17.520357,16.517429,16.124979,15.913233,193.7216884,24.48034366
18.592865,16.610809,15.874808,15.643261,15.508676,193.7300242,24.50725639
19.917883,17.748753,16.860485,16.534698,16.318384,193.7534185,24.45285741
17.900053,16.731609,16.300982,16.172546,16.101658,193.7873075,24.51660293
19.434958,17.20426,16.279903,15.950509,15.779215,193.8173197,24.34417747
18.845909,16.981806,16.303661,16.077396,15.956921,193.8213444,24.34672436
18.126863,16.635914,16.075348,15.866734,15.769339,193.5221811,24.80789793
19.456417,17.533047,16.700983,16.411455,16.264471,193.5577716,24.95529676
18.587017,16.602613,15.881264,15.663236,15.516178,193.5626678,24.76294047
20.557989,17.923931,16.491467,15.822694,15.435711,193.5376837,24.87386615
18.324293,17.340389,16.976427,16.852327,16.826435,193.6037338,24.87701516
18.380159,17.266895,16.879902,16.741224,16.612925,193.5967732,24.75489492
17.02383,15.881616,15.467953,15.365121,15.305609,193.654131,24.91247568
18.353037,16.638372,15.934046,15.693841,15.573371,193.6627714,24.77011458
17.478193,16.333519,15.890965,15.720095,15.620947,193.6885923,24.95417996
18.676115,17.697565,17.399519,17.299181,17.290392,193.7091491,24.85008023
19.687819,17.266609,16.226843,15.854208,15.672044,193.7209879,24.86546511
18.989687,17.291651,16.700396,16.534016,16.442013,193.7712903,24.7517696
18.81311,16.559557,15.562186,15.23573,15.016234,193.8248475,24.79218957
19.710793,17.343601,16.360674,16.064135,15.89389,193.8190742,24.82125607
18.773191,16.876301,16.065874,15.697684,15.477498,192.1125004,20.03769572
18.201921,17.266893,16.981716,16.874689,16.85487,192.1293135,20.04449598
19.87697,17.667908,16.627914,16.113834,16.077822,191.9985628,20.06143228
17.470819,16.128975,15.669201,15.483606,15.420857,191.9837884,20.33110304
18.895067,17.744349,17.344339,17.204067,17.095461,192.010071,20.49003152
17.530914,16.185461,15.748348,15.602446,15.52572,192.010413,20.46568447
17.120707,16.165297,15.903131,15.793702,15.789576,192.0112321,20.45187245
17.716909,16.203928,15.65072,15.426013,15.330959,192.0377566,20.36624933
19.39727,17.837393,17.2791,17.076403,17.00226,192.0402769,20.37957
19.672184,17.790565,17.073133,16.809778,16.672697,192.0400535,20.33757466
18.061752,16.87689,16.502771,16.376499,16.334074,192.0592224,20.37917801
18.229334,16.593687,16.04121,15.829042,15.759527,192.0904261,20.34731529
18.514168,17.079033,16.595785,16.426254,16.33115,192.1348513,20.28429893
18.474901,17.634169,17.300714,17.173677,17.107973,193.5335691,20.24805153
18.810915,17.929888,17.611544,17.498171,17.417477,193.5640711,20.32200594
17.23822,16.283245,15.927281,15.756829,15.723034,193.6312333,20.27504868
18.994034,17.831762,17.378077,17.189129,17.130337,193.6470522,20.35829861
20.427618,17.984833,16.647451,15.886745,15.469656,193.7061733,20.38493814
19.577782,17.823513,17.099026,16.805679,16.653078,193.7131087,20.38744482
19.780977,17.527498,16.582279,16.256313,16.08742,193.7302975,20.33233942
17.129456,15.943722,15.557782,15.463964,15.445243,193.7434462,20.39846221
20.207497,17.765936,16.542759,15.942859,15.619328,193.6286285,20.41018116
20.297243,17.753023,16.52029,16.045385,15.778777,193.758234,20.31653865
17.06168,15.987113,15.58714,15.4447,15.370752,193.7715507,20.31509397
16.97559,15.853581,15.521165,15.359759,15.338224,193.7899507,20.26302005
19.940365,17.32622,16.16419,15.663838,15.399148,193.7963102,20.33188047
18.754616,16.903358,16.233765,15.958724,15.846995,193.7932886,20.21179417
18.978258,17.949059,17.62689,17.488455,17.470301,193.8219886,20.29007726
18.410311,16.967915,16.437946,16.225342,16.133898,193.8296865,20.33260096
20.1224,17.641739,16.499264,15.998775,15.733559,193.831928,20.34216494
20.505764,17.860754,16.601393,16.036379,15.748056,193.840105,20.36619273
18.417681,17.30809,16.798735,16.613813,16.499311,192.0157801,20.80664698
19.4676,17.842331,17.188879,16.951372,16.81937,192.034911,20.8761497
16.866455,15.683603,15.266994,15.130131,15.099201,192.0835026,20.89833275
20.154329,17.88208,17.060036,16.792574,16.653498,192.065865,20.76183387
18.308737,17.190695,16.801769,16.639597,16.628967,193.55182,20.76357699
